SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC
-0.9501635958116803,48.58746444891707,-1.3323162808363271,-2.3369732165171366
11.984263425313896,-1.6737540911578956,-2.7391982381989584,-1.3501518818762583
-0.42816592188677294,8.529825070151688,-0.6373464577589991,1.0784418378279348
-0.8065239429745827,-1.1795090303867921,-0.9019970097195148,-0.13181537346907024
-2.9410872712643457,1.1620096637062458,5.959249094991881,-0.641812961550429
2.9564841569204985,3.7212865924846774,-2.6772445477123097,-8.058045762656612
-1.0362534976207018,-1.394172122301996,0.2541980044027743,-0.30130281372755907
34.2597148484806,0.3814515815362416,-4.946615379793144,-1.1391289516895773
-0.6556896637155358,-0.33020850132817936,-0.6658297532347727,1.0503150717790466
-2.095660667787686,-1.4224627162759933,-0.9255086478885928,0.3627829774334881
-0.46080121118257544,4.0558683614314655,2.076697647870394,-2.2345515620404806
4.985020180918809,0.13885093194705012,-5.882830284841143,0.7836832368347497
-1.710439859153798,-0.18686858722478972,-1.913470414968887,-1.5015831271123994
0.21444881948047878,-3.223935331518933,0.28588107677662467,1.1659981826801928
-0.5432577282818565,-0.7867248218713514,-0.4676874577660173,-0.7656020950116285
-2.902647455030563,-0.038324567879572946,-1.958782930322218,-0.5806918224567862
-2.5507107344061786,0.7061065595974403,-2.580331442133127,5.871670463767875
-1.0798097130145885,-0.4240810471327169,-0.7999912987388066,-1.3148169606308273
-4.192715626475428,-1.408499086175223,-9.262753896511775,-2.7970267225293823
2.0240611299792777,-7.879794525378986,-1.2139262788596727,1.0358988566323948
-0.5311456818591962,-0.7808928388785505,2.081474091141868,0.07774356968111684
-1.2968880462759096,-1.310954982053062,-1.2718324515818658,-0.7547725468444418
2.5420584731725855,4.826979786560023,-2.062183089212966,-4.3103428236754695
-1.9004745437182866,-0.7764390032357482,-0.13639494549676057,-2.273722236524788
-2.370921676285373,10.70590820650939,-7.332879090798089,-2.3012634615785794
-1.0034676827503988,-1.5416309018406145,-1.2292812483941418,-0.68138886482357
-187.85399042048766,-2.209908180771198,-1.2901736615102857,-0.4213469688509033
-1.0,-1.0,-1.0,-1.0
inf,inf,inf,inf
-0.5120518767719485,-0.18060003212200337,-1.1169123196088147,-0.6327729399978512
3.3824909326812023,4.968985607900705,-11.756681901402446,0.19838137062086147
-1.2435975892191213,-1.4717102333260894,-0.5548195755102435,-0.8204694535004833
-2.6802194915727373,-2.3908335826711156,-0.5149149286037105,6.0750228025587525
-1.188352280085955,-1.559274820802465,-0.037222195887830045,-0.46576052840794624
-4.104325067404261,-2.6819007323936215,0.0715396026897075,-1.5252470743592914
-0.3523245133246349,-0.26372575415032573,-0.5178508307508888,-1.0012086215520783
-1.0,-1.0,-1.0,-1.0
-inf,inf,inf,inf
-5.329772158746826,-1469.8079843931898,-9.749943609711453,-1.8564475359169217
1.5386720406326786,-2.8518023010631364,-1.877246925291273,-3.947335217599924
-2.7489524964638656,-1.7045694320076668,-2.7848597851829595,0.05180763359298024
0.609424318711262,0.042829298121814574,0.16746751623080725,-2.4031920113567375
-1.6656574047776707,-1.9794191552268718,-1.6409557927849558,-2.458181121581247
-2.4036840661012437,-1.3808421314297679,-1.7944060044371355,-1.5111165423798383
-0.7017174360572082,0.2813802196241755,-0.91549080656044,-0.9286972479910973
0.13152936234995338,0.08475234756492056,10.61619919816684,16.659575092473002
-1.124844543431059,-1.7752554361811015,-1.0630012238493376,-0.9654401623755204
-33.85716395502164,-3.8029287803180227,-31.259308936430568,66.2533239777768
-0.7360601202184394,-0.9818169574766502,-1.675499749629438,-1.1389473447929273
-3.7193299181729973,-51.00369084236519,0.10792871683163963,0.9129205854686646
-0.04275950787912075,-0.29099468341970525,-0.009679437519625744,1.6871177991777855
-1.7538306312563985,-2.04170674613948,-2.0168976252830735,-1.2196044324892457
-0.5007680849101448,0.013848575626806303,0.18529964932236398,1.1597407396169053
-2.3217924326136554,-1.7911129363567566,-1.9707239709770716,-0.848016183456549
0.036269640640969936,-0.13618960558918392,0.09207735838948539,-1.8830997595088006
0.6228288373333624,1.0776694077723934,0.09205967991064057,5.850272328633182
-0.9408313061781877,-1.0594627861209929,-1.2904429380098401,-1.2374357108977974
-10.231287276952616,12.231596677039553,0.021588644999561923,3.243946341416085
-2.6972620769565316,-2.003126651163126,-3.6162716279659186,-2.18427690346343
-2.1673195450827816,-1.549075334333801,-1.7464226234290257,-2.172965106110621
-0.7328832545068718,-0.07391446678630054,0.018445664115348537,-0.5649487695528332
4.132642410553604,0.8649682910396108,-0.45167187953962873,5.642771235051131
-0.9700033578267274,-1.3713201889491073,-2.129713790242427,-0.9314651876713395
28.05065984950329,-4.102520363373877,-1.4926897113499014,-6.999223894790362
0.7732903601457262,0.03044605198755357,5.36676244571986,-2.91152317439136
-0.6023989773069187,0.1590658544103316,-0.5277071766041206,-0.48195685349624895
-0.3531005333462378,-0.8218435989204781,-2.1616844561504154,-0.7767087507960031
-1.5454333533649096,-1.4747489148795747,-0.08668876107519463,-5.683191505275602
-8.74818828305914,-22.01022053398801,-3.8402693125033953,-3.7523456067215437
-1.580199283684766,-1.8713479402349182,-1.128568747178512,-1.2991635482330137
-2.4562178706524445,-1.7298112007377273,-6.374869247832908,-2.8491514313655153
-1.0,-1.0,-1.0,-1.0
-inf,-inf,inf,inf
-0.159008340122073,-1.0989535236036136,-0.08551959998281167,-2.469953776584078
-2.0641075234735164,3.197896068388844,1.4797915095535639,-0.3415813852833094
1.265892652521306,3.26504165314212,-0.009684365275544615,-2.804203279230113
-1.8961532469566522,-1.6303505780404546,-1.420932828292261,-2.3330587944430903
-1.971628737285819,-2.1906077337438568,-3.6319443363893487,-0.8895394902261543
-1.6171222868640567,-2.241903892918219,-1.119685653978249,19.554211222813844
-0.9035425384047979,0.02197847504562911,-1.4590884177043377,-1.1578345646612846
-23.056240415750388,-2.2409251781144026,20.493306406765388,1.2064882826023706
-0.9468160935520192,-0.7209326500968745,-1.359975502889147,-0.8865108346906619
-17.191896492763362,-3.8071957843846835,0.6842572121023507,-18.422822585355927
-1.2159287954315052,-1.1905446823985726,-0.38821203796223114,-0.7567503195623777
1.0733824892119044,-0.8060415520079266,-0.3147618745419647,-2.8409902992147353
-3.271437688669666,-16.573053690663173,1.6840986829977274,-5.887877006616366
0.45110200625269603,2.3584594521641162,0.27288943970711976,-0.7038306601597746
-0.7839333380980965,-1.0617268637721682,-1.118640983171661,-0.9876962246779957
-1.4053592964676629,2.0160240909009044,1.7664881385198736,-66.36207344534014
-1.0,-1.0,-1.0,-1.0
inf,inf,inf,inf
-0.1167792446223378,0.22807511557284177,1.9571650495131139,-0.37036391243700173
-1.1728349442081893,-1.693040378579581,-1.3441682504541408,-1.6573391769896464
-1.3954126141376473,-0.672443321017764,-0.9725758594746156,-1.1285111386412132
12.041799054009713,-4.039723508865434,-13.529012044659348,6.8950900744241865
-1.5820831799067054,-1.0680704900587346,-3.8407987517087383,-2.131887964424476
-1.6244094870115402,-2.0722921546377364,-1.3033009558399997,-1.5277349109865863
0.39604961125586957,16.96222125446418,7.998160341100297,-1.9888391136419545
-0.5995918660616664,-0.8546711936093809,0.17973415487412847,-1.7239591507558778
-3.118060161990578,-8.347305054991248,-1.285916897528393,-1.2276659476779217
-3.2936117144410755,-1.60950919136135,-2.672421196232935,-16.255017292383656
-0.7008808023446897,-0.7752302645744598,-1.0267594946874627,-0.9975885141330684
-0.756653205157553,-2.361818662822813,-7.2763162562177675,-69.85505678477176
2.3995206274302134,0.3046420560695504,-1.316096193774826,-5.446865419385094
0.3531884560690026,-3.2181112776643777,8.746101411703865,-1.6039747703885463
-4.0928907649155875,-2.2769485576052086,-0.03576935034757889,-0.6765571651723149
-1.3309192901584008,-1.8835529445245278,-1.7388603908307487,-2.837030364696447
-1.6721839301944348,-1.0319952931026082,-1.956940730418674,-1.5709833308642533
-5.8883042145671975,-50.10280834233809,-3.436394256998192,-7.095977625371276
-1.3050350244974036,-1.2209514004851916,-0.5283551119081731,-1.0369760685645775
1.374971210303726,5.773377249323572,-0.8539350806351343,9.917567200461741
-1.4478646411061729,-0.6797990079261795,13.152021906249736,-2.3077175495903917
-0.7095378146816339,0.19335868402542156,-0.6946446770811521,-1.259873361448968
0.185284365105294,-1.0748303490355786,-2.3041394352500797,-3.1952968145481946
-0.3552547905714103,10.418831286513878,0.6867993738768379,-0.49611606770510497
-4.300781771769193,-0.20953720880502458,-0.7299226101950863,-1.7506716855226379
1.2074957196863036,-1.9872841550706202,-1.59266533156497,2.317627536438503
-0.9713015822135089,-1.0375884735721388,-4.937447074630651,-0.575899549025027
9.687758505205624,-22.482985610022862,-3.5922519977138356,-0.9181922241670043
-3.932277615539919,-3.363435584606842,0.1118650954941065,-52.799792477989406
-0.6860655970512075,-1.1500533942206532,-0.7996319179073069,-0.5576063379897738
-1.3279157935054506,1.1029926011696936,-1.9425965824189348,-1.2043858726982846
-4.540973678485685,-3.000886141192928,-3.265593562153669,-8.79080775358617
-2.091268972627279,-0.5774951787151981,-1.6357311340883058,-1.4039151105094052
1.704824586414471,-8.645404907847627,1.9770687697137488,-0.18723646061406174
-1.9122345855184752,-1.7950708154442894,-1.563635274432006,-2.5064854243618875
-2.066024267373631,-1.2355167584659976,-2.9609407532768683,-2.0804728335877516
-1.4149863018490594,0.2509446781443603,-1.8295529213378414,-1.3117686482128839
-2.494532247954301,0.8219799775836287,-1.5662363775725443,0.6751292089069256
-2.031251814592392,-0.630695595163113,-2.2492588132358584,5.414687449805389
1.0437191386071696,-2.5649878524768033,-1.637121103235386,0.1553971070194391
-0.9506489849589583,-1.3938244419854882,-0.5149434740013822,-0.9794615393667702
-4.907741238572232,-0.5257497544833873,-4.412540234468299,11.662895317254929
-3.9817462208267362,-6.522734461326732,-0.3559529142241834,-2.206599157465763
-0.445304878033156,0.5790444757568989,-0.5849166177240792,3.2264002315956137
-0.34602778953641244,-0.8945774205398305,-2.4536316078490525,-1.1730081353746193
-1.2127392160141994,5.279935314639299,3.4873641105566024,-2.3466923601506515
-10.463363614710966,-0.8521663078042064,-1.9209910621718027,-0.823279102451921
-3.061026559330572,-20.107983462238607,-0.55804985184673,8.437153618474117
-1.2457904399526385,-0.7780978963802454,-0.7319800458545817,0.1669200345750026
-0.3519244840407513,-1.1736270535553848,2.3443972176431735,-1.1757276833510633
-4.018944455297673,-16.218430044153067,-2.745538569442698,-0.9030658231490745
0.770896375657268,-0.31405940822770173,-0.2649156257782813,-4.69134068227765
-1.4666261393026712,-1.2310363474611135,-3.398760998559351,-3.642055716210217
-3.099773442508433,-0.10331631271833264,-1.741100081130605,-8.165525157298795
-0.20321307474714223,-7.443334937570277,-1.8863115330136333,-0.5449420963274543
-1.2114500216462605,-0.423429860966691,1.7990373315199064,-1.0335712148118303
-6.025922030950631,3.508729362241036,-0.6551793251707253,-6.683951229626779
-0.9679767668453266,-1.6831049380650045,-0.726253431370142,8.469703677280968
-42.52127947946095,-0.3775479555946991,6.654230291723478,-1.9231667455544457
-1.7983340671931045,-2.0761281988460776,-1.5376562677600223,-2.323479658450315
-0.2034800841452773,-0.1508296967753101,-1.8018871220250343,-0.020548244348885136
-1.0,-1.0,-1.0,-1.0
inf,inf,inf,inf
-2.1878071662527656,-0.09974485168876546,-4.902668802385435,-0.9881379883536657
-1.2694362858841712,-0.37038409512083226,-0.7925622956011735,121.69894157885808
-7.149500144577789,-3.056411275219209,-3.1510859993140987,-1.5831710186263281
-1.869962037459218,-2.3565380969712533,-1.2265411270800262,-3.1825200277601606
-0.5670752597458368,-1.4630889206838338,-1.5598770403299453,-0.8458670613291084
2.894070685419403,-3.2370101689035966,8.092817995650938,7.453765953293972
-0.743672232724562,-0.865435890018637,-0.5858509516421313,-0.9673548484692155
-0.1051580375185519,2.012001085971165,-1.6087259170848873,6.304706324163883
0.7847087096411531,0.0903103796586111,-1.9383171367450862,0.983580567075538
-0.33320042617320667,-0.4441309298069661,-3.0281035804305354,-1.0422664415058134
0.2565008930171746,2.8896520315052587,-1.9097816721413412,11.636822390607007
1.7523680408265392,-0.1459692779970707,0.1243284817185768,-1.2558982548193884
-0.983620110608316,-1.251487082334385,-0.6898135291488009,-10.870490779097137
21.463852453726282,-4.21133551640221,-1.3089427501845012,-1.6475443261280143
-0.12571256428965982,-0.8933413472948671,1.0059043090531778,-2.5123190993691145
-0.8698670478048003,-1.3258053190719923,-3.583341771388727,-0.04544207642818021
-5.832268412808026,19.249548537404138,-0.23367026813504677,-0.9066801219330732
3.567563406017947,1.7583408011195236,-2.73991555298051,14.806018843489476
-0.28940428893409287,-1.0451596196082389,0.025652361331457874,-0.8754640013551731
-0.33313681768920156,2.4995129830205367,-0.8619487753011644,-0.3323644795297691
-1.6851369652744679,-3.725539373472347,-0.08055930836955205,1.921274751405007
-0.9786812890172116,-0.594232417579243,-6.839552457174971,-2.1105989311845166
-52.36132864752247,0.10245674575977803,-2.0760023357635733,-2.3240273199410275
-2.54967085495021,-1.7818879458539794,-2.8539734873217713,-2.5969761264251137
-1.0462762082457746,-3.733228483160714,-0.771674411096025,-1.6356035469306365
8.179889211767664,-0.8135728354462557,-3.3851465549534976,-0.13621826091655842
-5.155988090701949,-11.911026857455365,-4.2788337665859375,-3.2349598472158263
-4.112996550435685,-3.114405694706027,-3.2642495842205252,-3.1792646541645904
-0.34376822555641495,-0.2610786767742126,-0.7669534533262924,-0.22341270609295438
-1.6785667712367704,-2.110844431547882,-2.7621208849752854,-1.69867774950245
-0.1627302935504633,-0.44283263135046436,0.24746693157186028,0.33208985765397436
-0.3056361625872138,-0.7536116248567301,0.2350815186770241,-0.5960017543308144
-0.8339065980780817,0.5231870682953785,-1.0412689314904982,1.347855702218248
-1.0,-1.0,-1.0,-1.0
-inf,-inf,inf,-inf
-1.0561133680100194,-2.234093291201213,10.061080144503103,1.9767584625053067
4.14975258092724,-0.862418809488841,-1.216380237121379,-1.3772948774446014
5.008661075574071,9.670388410909606,-5.7424511818132515,1.381444456992488
-0.7105301199341402,-0.9287460395764313,-0.753840199160196,-0.7381941007457848
1.0355740269977942,8.33898073335826,-7.33753813750433,3.0745871429255516
-1.2627591878153828,-0.1968919033560682,-1.814562231106549,-1.3272678866858652
-3.5424303810032756,-0.5256567843796085,-1.2934020532046868,-2.7689118577082743
-0.7412513974461712,-1.4087587462550077,-2.0897723104417327,-1.5171033241959906
-0.08941304244405779,-2.636773614011364,-0.008061206078474492,-3.3363614163744026
-3.858480054766077,-3.6909746324907156,-1.4077143986280993,-4.993594148581027
-2.4960952772437794,-4.4163307037325605,2.461007839172152,-1.392338762177732
-0.8833101159452,-1.1163111220199415,0.06497222936000036,-1.8973834695013583
4.255136781129253,-1.4338168297762368,-2.1792546946263647,-1.160570315153087
-1.115006860202476,-0.947437941718927,-0.8748533011358628,1.110961523877962
-5.316584598488634,-22.79093977965637,-14.923176876386405,3.2020637643039196
-1.6984510265464858,-11.757666377429995,0.2633734568801591,-1.0027730425740466
0.19249927132469713,-1.3323984230348866,-1.262389103795266,11.054458459783739
-1.0625362581512519,0.12791098330445916,0.09124732452885054,9.742945985615178
-2.957900456185598,-1.637488526140157,-2.3978251696659374,-3.329717050489152
53.52226987440591,-0.28542474986222366,0.5912549946965937,-1.2992628968184494
-1.560110869994741,6.613112425688229,-0.9581306314608329,-1.6205324696737102
-0.2814773518632201,-0.8488590597367102,-16.535678962178256,-0.662451217051431
1.1329329792628222,-0.7489320221948348,4.192751011510051,19.604843474335
-1.1608216179033284,-11.140501283490856,-1.0232655995825395,-1.0468359970615841
4.1209539819612395,-3.182106078873502,-12.432904515900317,-3.5499559380317085
-1.0,-1.0,-1.0,-1.0
inf,inf,-inf,inf
-1.347217310553396,-1.865247018887012,-0.4014480928315778,-1.6020806488304675
0.5219463569788731,-1.1030992065453773,-2.936076121907705,-1.4944640979800188
-1.4228560088087892,5.562027864746302,0.032456542119597476,-1.4603094327701607
-0.5207635816339539,-1.543158058805292,-1.254510378344095,-1.7246805925266295
0.6100354780050932,-0.5696810580901974,-1.835240573895178,-2.229115760455362
0.792753167646103,4.406856109147335,-5.537200608087376,-2.5138636684435287
-3.5577393327821727,5.31582501459708,-0.7989637870207074,-4.187401308319382
-0.9537616978353108,-0.6218726078519846,0.1653470085960409,-0.8319278622728743
-8.648807393804816,-1.218180439513778,7.539291186232422,-3.0355582660856397
-0.0933653294200042,-2.902838504378006,-1.7351034606418172,-0.992840824421738
-0.6906226231648267,-0.6126800785095871,-1.8258215688060135,198.0058466655264
-1.4017524500979257,2.5098329051070714,-4.172322083091605,-1.5013380310580986
-75.86685816162243,-1.4417561690747303,-1.0070257616286216,-11.25618270425313
-0.8180714093237125,-4.571079910809365,-34.352532036215734,-0.8943291276876159
-1.0,-1.0,-1.0,-1.0
inf,inf,inf,inf
